-14100, 4844, -7020, 11
8684, 11500, 7656, 4
-13992, 4836, -6880, 11
8616, -11724, -8124, 8
-8232, 11768, 7616, 5
14308, -5204, 6788, 3
-8188, 11700, 7656, 5
13824, 4308, -7904, 9
164, -15056, 6880, 2
8480, -11768, -8148, 8
776, -412, 16616, 1
-8732, -11792, -7888, 7
8596, -11764, -8152, 8
-72, 348, -16816, 12
8784, 11508, 7780, 4
14012, 4368, -7952, 9
-8276, 11744, 7588, 5
-13984, -4988, 7048, 6
-13908, -4944, 6964, 6
-8240, 11768, 7676, 5
692, -432, 16604, 1
-8704, -11728, -7776, 7
-8744, -11716, -7776, 7
-14076, 4864, -6972, 11
8564, -11760, -8168, 8
732, -372, 16556, 1
-13904, -5020, 7040, 6
736, -424, 16516, 1
8744, 11560, 7780, 4
8560, -11788, -8148, 8
680, -416, 16664, 1
-400, 14908, -7060, 10
688, -464, 16644, 1
8548, -11800, -8140, 8
144, -15160, 6824, 2
-13864, -4828, 7156, 6
-116, 440, -16800, 12
8728, 11504, 7752, 4
-8220, 11696, 7508, 5
-8772, -11868, -7768, 7
-116, 388, -16904, 12
-8164, 11732, 7484, 5
-444, 14748, -7140, 10
92, -15208, 6864, 2
-8688, -11716, -7880, 7
-14100, 4888, -6916, 11
-8220, 11748, 7672, 5
-132, 408, -16800, 12
14272, -5128, 6872, 3
13920, 4300, -7884, 9
684, -456, 16700, 1
-8712, -11724, -7860, 7
14288, -5164, 6768, 3
56, -15196, 6868, 2
13880, 4284, -7972, 9
-404, 14800, -6980, 10
8700, 11520, 7792, 4
8652, 11548, 7776, 4
712, -404, 16620, 1
8536, -11752, -8264, 8
700, -372, 16552, 1
728, -376, 16636, 1
8492, -11784, -8088, 8
696, -412, 16668, 1
14332, -5152, 6752, 3
13912, 4344, -7960, 9
160, -15192, 6844, 2
-188, 340, -16880, 12
-8708, -11828, -7924, 7
8736, 11600, 7788, 4
-14076, 4860, -6992, 11
-132, 340, -16856, 12
636, -472, 16728, 1
-8172, 11664, 7592, 5
-8256, 11696, 7660, 5
13928, 4284, -7876, 9
-14052, 4804, -7056, 11
8776, 11556, 7712, 4
-14104, 4824, -7008, 11
8748, 11492, 7824, 4
728, -432, 16616, 1
-8220, 11676, 7636, 5
-13912, -4900, 7068, 6
-14100, 4824, -7024, 11
-424, 14816, -7068, 10
8580, -11696, -8212, 8
13900, 4208, -7880, 9
-8260, 11732, 7596, 5
-8268, 11812, 7688, 5
-8796, -11748, -7824, 7
13888, 4284, -7928, 9
-13916, -4932, 6964, 6
14300, -5188, 6732, 3
-8212, 11736, 7464, 5
740, -460, 16668, 1
-14072, 4836, -7024, 11
-8232, 11740, 7608, 5
-13904, -5004, 7012, 6
-160, 360, -16784, 12
-168, 336, -16884, 12
8744, 11528, 7676, 4
716, -456, 16632, 1
76, -15152, 6844, 2
8772, 11540, 7868, 4
664, -420, 16580, 1
716, -476, 16644, 1
14272, -5072, 6796, 3
-8728, -11708, -7900, 7
-376, 14816, -7028, 10
-13912, -5012, 6948, 6
-196, 472, -16876, 12
100, -15116, 6888, 2
-14076, 4756, -7028, 11
13848, 4280, -7964, 9
14276, -5160, 6824, 3
124, -15116, 6888, 2
-144, 448, -16812, 12
14376, -5128, 6768, 3
8616, -11768, -8152, 8
-188, 316, -16776, 12
-8724, -11736, -7892, 7
76, -15076, 6772, 2
-13856, -4936, 7036, 6
8776, 11520, 7776, 4
104, -15128, 6796, 2
-8764, -11748, -7824, 7
13948, 4348, -7888, 9
-144, 348, -16800, 12
-14060, 4840, -6968, 11
8556, -11808, -8208, 8
-8184, 11712, 7600, 5
-136, 408, -16780, 12
-180, 484, -16724, 12
756, -384, 16596, 1
216, -15060, 6880, 2
8808, 11532, 7748, 4
92, -15180, 6780, 2
-14104, 4856, -7028, 11
13916, 4316, -7924, 9
692, -436, 16656, 1
13996, 4396, -7936, 9
13876, 4248, -7900, 9
136, -15144, 6868, 2
-8712, -11668, -7844, 7
60, -15112, 6856, 2
13896, 4332, -7956, 9
8628, -11768, -8156, 8
-408, 14800, -7004, 10
-372, 14852, -7004, 10
-432, 14844, -7040, 10
-96, 388, -16800, 12
-404, 14836, -6948, 10
-13852, -5016, 7036, 6
14340, -5124, 6776, 3
-8776, -11744, -7816, 7
-14148, 4884, -7000, 11
-8172, 11672, 7608, 5
8748, 11552, 7828, 4
14280, -5148, 6736, 3
72, -15200, 6928, 2
732, -360, 16620, 1
8744, 11532, 7744, 4
14268, -5276, 6908, 3
-14036, 4736, -6984, 11
-14048, 4804, -6992, 11
-8932, -11884, -8156, 7
-8264, 11716, 7636, 5
684, -396, 16552, 1
684, -408, 16620, 1
-8632, -11804, -7924, 7
756, -432, 16680, 1
-8164, 11704, 7656, 5
-8320, 11732, 7736, 5
-8700, -11772, -7764, 7
8720, 11532, 7876, 4
-8280, 11668, 7592, 5
-14016, 4836, -7012, 11
-92, 432, -16788, 12
14256, -5192, 6768, 3
764, -388, 16780, 1
13828, 4264, -7944, 9
8664, 11476, 7704, 4
14260, -5176, 6780, 3
8732, 11560, 7728, 4
13976, 4288, -7988, 9
-13928, -4968, 7080, 6
8540, -11816, -8192, 8
652, -432, 16616, 1
14284, -5168, 6696, 3
-444, 14840, -6996, 10
-13864, -4908, 7032, 6
-8228, 11832, 7560, 5
-14076, 4788, -7072, 11
-120, 420, -16828, 12
684, -396, 16552, 1
14356, -5156, 6748, 3
-8808, -11760, -7844, 7
-14056, 4848, -6980, 11
688, -412, 16580, 1
14320, -5112, 6868, 3
668, -412, 16632, 1
720, -400, 16664, 1
13864, 4352, -7900, 9
8580, -11748, -8092, 8
-13880, -4956, 7028, 6
676, -412, 16552, 1
8564, -11824, -8180, 8
716, -476, 16644, 1
14248, -5076, 6812, 3
-13892, -4908, 6932, 6
-200, 400, -16848, 12
8740, 11632, 7792, 4
8748, 11612, 7832, 4
8732, 11536, 7724, 4
96, -15092, 6900, 2
-13912, -4988, 7128, 6
756, -380, 16588, 1
744, -464, 16656, 1
13900, 4252, -7888, 9
-388, 14800, -6996, 10
14300, -5196, 6896, 3
-8668, -11760, -7832, 7
14304, -5120, 6784, 3
-396, 14860, -7024, 10
-8736, -11756, -7856, 7
-432, 14784, -7084, 10
14276, -5144, 6800, 3
-328, 14824, -6932, 10
14348, -5152, 6844, 3
-8256, 11712, 7668, 5
712, -436, 16620, 1
92, -15136, 6836, 2
744, -336, 16648, 1
-13920, -4916, 7076, 6
8552, -11752, -8308, 8
8672, -11720, -8120, 8
-464, 14744, -7008, 10
104, -15136, 6880, 2
-88, 416, -16808, 12
-13860, -4952, 7028, 6
13880, 4364, -7984, 9
720, -396, 16640, 1
88, -15124, 6816, 2
-144, 396, -16736, 12
692, -368, 16632, 1
-8748, -11748, -7848, 7
-8676, -11700, -7924, 7
-8260, 11732, 7624, 5
8524, -11760, -8228, 8
-13884, -4920, 7084, 6
-13904, -5064, 6924, 6
-13996, -4960, 6992, 6
14188, -5204, 6824, 3
684, -412, 16604, 1
700, -380, 16616, 1
-188, 312, -16780, 12
-116, 392, -16772, 12
8804, 11488, 7748, 4
-408, 14796, -7028, 10
-14052, 4860, -6840, 11
140, -15108, 6868, 2
13880, 4316, -7908, 9
644, -468, 16596, 1
-14096, 4884, -6864, 11
-13844, -5004, 7044, 6
8504, -11768, -8164, 8
14380, -5156, 6784, 3
748, -328, 16668, 1
14160, 4376, -7808, 9
-8176, 11660, 7620, 5
-13896, -4992, 6984, 6
-376, 14812, -7068, 10
-13940, -4976, 7100, 6
-400, 14808, -7004, 10
-368, 14820, -7052, 10
116, -15136, 6880, 2
712, -376, 16696, 1
14320, -5196, 6780, 3
-13868, -4972, 6988, 6
-100, 360, -16812, 12
-8292, 11776, 7532, 5
8544, -11756, -8092, 8
-8708, -11780, -7796, 7
14272, -5140, 6804, 3
692, -432, 16604, 1
8720, 11568, 7724, 4
-340, 14796, -7084, 10
-13916, -4980, 7040, 6
668, -452, 16648, 1
652, -432, 16616, 1
-124, 400, -16804, 12
8584, -11724, -8168, 8
672, -340, 16588, 1
-352, 14852, -7092, 10
684, -384, 16660, 1
732, -456, 16680, 1
740, -424, 16624, 1
8628, -11720, -8180, 8
-80, 340, -16724, 12
14276, -5116, 6784, 3
8532, -11824, -8200, 8
-13948, -4992, 7048, 6
-8228, 11704, 7644, 5
8724, 11508, 7736, 4
-13956, -4940, 7036, 6
8728, 11460, 7776, 4
740, -444, 16592, 1
14300, -5152, 6852, 3
124, -15160, 6860, 2
14312, -5144, 6856, 3
-14128, 4800, -7024, 11
124, -15220, 6864, 2
676, -452, 16660, 1
13944, 4256, -7940, 9
-8288, 11696, 7740, 5
-284, 456, -16900, 12
696, -408, 16632, 1
-328, 14784, -7000, 10
-384, 14836, -7076, 10
-8748, -11748, -7848, 7
-8712, -11752, -7856, 7
144, -15132, 6772, 2
-136, 388, -16792, 12
14284, -5136, 6788, 3
8828, 11528, 7696, 4
-13916, -4932, 7068, 6
96, -15088, 6932, 2
13852, 4236, -7972, 9
-108, 404, -16816, 12
13880, 4300, -7912, 9
116, -15156, 6888, 2
8772, 11568, 7692, 4
-116, 388, -16852, 12
8564, -11772, -8240, 8
8720, 11552, 7824, 4
8592, -11748, -8192, 8
13956, 4308, -7924, 9
-14084, 4920, -6936, 11
132, -15084, 6808, 2
-14080, 4844, -7008, 11
764, -452, 16600, 1
-8748, -11748, -7804, 7
708, -472, 16568, 1
100, -15176, 6804, 2
-13932, -4972, 6952, 6
312, -15964, 6820, 2
-8704, -11732, -7812, 7
-204, 428, -16908, 12
8556, -11716, -8108, 8
-13900, -4968, 7060, 6
14372, -5292, 6808, 3
-444, 14840, -7036, 10
8536, -11756, -8228, 8
-164, 392, -16764, 12
720, -452, 16592, 1
-14088, 4860, -6980, 11
13892, 4336, -7904, 9
-13864, -5032, 7092, 6
13864, 4320, -8020, 9
14376, -5156, 6780, 3
13904, 4300, -8044, 9
-92, 368, -16824, 12
8728, 11536, 7684, 4
732, -396, 16612, 1
-8228, 11756, 7740, 5
684, -456, 16700, 1
-13984, -5020, 7092, 6
-14096, 4860, -6920, 11
14388, -5148, 6784, 3
688, -372, 16620, 1
68, -15164, 6836, 2
176, -15148, 6836, 2
-13904, -5012, 7032, 6
13900, 4320, -7992, 9
8792, 11580, 7788, 4
14300, -5184, 6820, 3
108, -15196, 6828, 2
-14060, 4832, -7132, 11
-13840, -5016, 7008, 6
-352, 14812, -7080, 10
700, -388, 16568, 1
14260, -5188, 6848, 3
-104, 400, -16920, 12
8500, -11748, -8276, 8
-8772, -11716, -7744, 7
748, -388, 16608, 1
748, -328, 16668, 1
140, -15084, 6840, 2
-8072, 11792, 7636, 5
836, -492, 16536, 1
-396, 14840, -7008, 10
728, -376, 16636, 1
8716, 11508, 7784, 4
-8208, 11748, 7692, 5
108, -15176, 6908, 2
-188, 420, -16840, 12
8764, 11552, 7788, 4
-8744, -11780, -7880, 7
8604, -11788, -8184, 8
8684, 11552, 7752, 4
8772, 11508, 7816, 4
132, -15132, 6764, 2
8792, 11504, 7788, 4
14348, -5128, 6776, 3
-8676, -11740, -7928, 7
-14008, -4888, 6976, 6
14344, -5124, 6752, 3
14228, -5144, 6704, 3
-336, 14828, -7020, 10
-14064, 4820, -6956, 11
-72, 356, -16832, 12
8556, -11720, -8200, 8
-8252, 11768, 7604, 5
-192, 368, -16980, 12
684, -424, 16652, 1
13892, 4268, -7912, 9
-192, 360, -16768, 12
-13844, -5020, 6980, 6
-8780, -11748, -7988, 7
-8756, -11736, -7820, 7
-14120, 4872, -6960, 11
14256, -5180, 6836, 3
-13916, -5036, 7092, 6
-8240, 11768, 7520, 5
8712, 11508, 7748, 4
-13912, -4952, 7016, 6
13952, 4344, -7904, 9
-8588, 9680, 8040, 5
13952, 4344, -7904, 9
784, -368, 16488, 1
-8292, 11712, 7640, 5
8496, -11772, -8088, 8
14312, -5208, 6736, 3
104, -15076, 6828, 2
13956, 4312, -7892, 9
13908, 4308, -7976, 9
68, -15144, 6932, 2
13892, 4300, -7956, 9
720, -412, 16712, 1
-8248, 11740, 7572, 5
-14100, 4764, -7028, 11
116, -15104, 6844, 2
-14064, 4824, -6988, 11
-396, 14816, -7040, 10
8588, -11756, -8132, 8
692, -368, 16632, 1
8760, 11500, 7832, 4
-52, 428, -16800, 12
704, -444, 16580, 1
-8792, -11772, -7976, 7
712, -412, 16568, 1
8748, 11536, 7760, 4
-14056, 4832, -6964, 11
-14156, 4844, -7052, 11
-432, 14844, -7040, 10
8568, -11800, -8156, 8
716, -416, 16604, 1
152, -15172, 6720, 2
-13964, -4976, 6920, 6
-8708, -11780, -7864, 7
14344, -5112, 6800, 3
-13856, -4956, 7056, 6
636, -472, 16728, 1
-13932, -4956, 7012, 6
-14116, 4836, -7040, 11
8516, -11768, -8188, 8
-13848, -4928, 6992, 6
680, -420, 16644, 1
13936, 4292, -7972, 9
116, -15152, 6872, 2
8568, -11780, -8176, 8
8556, -11732, -8192, 8
736, -352, 16636, 1
-14120, 4768, -6940, 11
8672, 11548, 7732, 4
-132, 312, -16808, 12
-14068, 4872, -6916, 11
728, -396, 16648, 1
8688, 11536, 7780, 4
700, -380, 16616, 1
-116, 396, -16776, 12
8704, 11564, 7768, 4
-14188, 4908, -6976, 11
-13900, -5016, 7024, 6
-13956, -5000, 7004, 6
696, -432, 16616, 1
14460, -5256, 6832, 3
-344, 14872, -6996, 10
-13984, -4900, 7032, 6
728, -364, 16596, 1
-8744, -11684, -7800, 7
68, -15116, 6820, 2
-424, 14788, -7056, 10
8604, -11828, -8108, 8
-13992, -4960, 6968, 6
728, -448, 16548, 1
720, -396, 16592, 1
13912, 4292, -7872, 9
-396, 14808, -7040, 10
-14084, 4848, -6904, 11
-192, 368, -16980, 12
-13956, -4964, 7032, 6
-13944, -5008, 6984, 6
14248, -5196, 6760, 3
-8696, -11812, -7948, 7
-328, 14824, -6932, 10
8736, 11460, 7772, 4
-8228, 11696, 7660, 5
13028, 4068, -8308, 9
8560, -11764, -8276, 8
-452, 14808, -7056, 10
-8244, 11712, 7592, 5
764, -420, 16668, 1
-13884, -4940, 7040, 6
728, -404, 16680, 1
-13932, -4924, 7036, 6
748, -388, 16608, 1
704, -428, 16632, 1
744, -416, 16572, 1
-8744, -11696, -7796, 7
-14080, 4840, -6984, 11
-8320, 11796, 7708, 5
13932, 4312, -8004, 9
-14004, 4856, -6996, 11
-388, 14808, -7004, 10
-424, 14804, -7032, 10
-148, 412, -16640, 12
-13900, -5016, 7064, 6
764, -388, 16780, 1
8556, -11820, -8140, 8
-13920, -4956, 6932, 6
-8704, -11672, -7940, 7
-14028, 4880, -6948, 11
-8168, 11780, 7616, 5
-14148, 4808, -6900, 11
-124, 360, -16724, 12
-8712, -11768, -7820, 7
692, -356, 16664, 1
-8304, 11724, 7724, 5
-8724, -11736, -7840, 7
14272, -5072, 6876, 3
14344, -5164, 6812, 3
-384, 14848, -7044, 10
-124, 340, -16836, 12
-14136, 4836, -7024, 11
8788, 11536, 7780, 4
-8236, 11748, 7572, 5
-332, 14832, -7032, 10
-80, 376, -16748, 12
13964, 4392, -7956, 9
14384, -5128, 6752, 3
8732, 11532, 7680, 4
728, -364, 16596, 1
-132, 384, -16788, 12
680, -448, 16592, 1
-8244, 11688, 7640, 5
13924, 4244, -7948, 9
-13956, -4932, 7104, 6
-372, 14852, -7004, 10
-13284, -5384, 5404, 6
-8224, 11724, 7580, 5
-120, 476, -16864, 12
132, -15140, 6752, 2
-13824, 4700, -6896, 11
8484, -11740, -8232, 8
13932, 4344, -7964, 9
-13972, -4968, 7020, 6
-13924, -4944, 6964, 6
-328, 14824, -7128, 10
-8728, -11828, -7832, 7
-14064, 4824, -6944, 11
13984, 4252, -7936, 9
720, -400, 16664, 1
8556, -11808, -8120, 8
-13916, -4952, 6920, 6
-14076, 4860, -6992, 11
8648, 11536, 7792, 4
13880, 4360, -7904, 9
-8268, 11676, 7568, 5
-8728, -11748, -7844, 7
8800, 11596, 7728, 4
8560, -11756, -8136, 8
612, -412, 16636, 1
64, -15160, 6876, 2
-13932, -4980, 7036, 6
13880, 4400, -7836, 9
728, -412, 16632, 1
8700, 11500, 7812, 4
-14084, 4816, -6916, 11
8696, 11548, 7736, 4
-13912, -4988, 6968, 6
-8772, -11792, -7860, 7
-14040, 4760, -7056, 11
8508, -11832, -8180, 8
-8712, -11780, -7860, 7
-128, 360, -16876, 12
-13824, -5116, 7044, 6
8760, 11552, 7704, 4
13820, 4332, -7920, 9
8580, -11676, -8188, 8
-156, 368, -16920, 12
76, -15152, 6852, 2
-13836, -5000, 7064, 6
104, -15176, 6924, 2
-8344, 11712, 7584, 5
-13844, -4972, 7104, 6
-14060, 4856, -6920, 11
96, -15068, 6776, 2
8572, -11808, -8188, 8
13892, 4376, -7872, 9
-13888, -5100, 6960, 6
692, -420, 16616, 1
-464, 14796, -7044, 10
13968, 4304, -7996, 9
108, -15168, 6816, 2
672, -340, 16588, 1
720, -452, 16592, 1
-14124, 4840, -6988, 11
8716, 11460, 7844, 4
776, -412, 16616, 1
8524, -11764, -8192, 8
8808, 11460, 7772, 4
-8748, -11740, -7864, 7
-8268, 11724, 7656, 5
13984, 4260, -7932, 9
-13856, -4852, 6904, 6
176, -15092, 6904, 2
-8188, 11720, 7500, 5
13844, 4396, -7976, 9
712, -436, 16572, 1
13940, 4312, -7876, 9
13872, 4212, -7924, 9
-424, 14788, -7056, 10
-192, 336, -16800, 12
-14076, 4844, -7060, 11
156, -15148, 6776, 2
-8720, -11792, -7916, 7
132, -15140, 6864, 2
-144, 388, -16824, 12
13868, 4284, -7956, 9
-8236, 11984, 7688, 5
724, -340, 16676, 1
-404, 14844, -7048, 10
-13920, -4992, 6972, 6
13936, 4296, -7920, 9
68, -15044, 6784, 2
708, -476, 16572, 1
-13832, -4928, 7052, 6
14048, -5060, 6524, 3
-8216, 11712, 7616, 5
13808, 4308, -7912, 9
8736, 11556, 7704, 4
13816, 4328, -7952, 9
656, -388, 16736, 1
692, -408, 16680, 1
-400, 14840, -7032, 10
704, -448, 16648, 1
8520, -11744, -8292, 8
8572, -11752, -8216, 8
720, -412, 16712, 1
-472, 14804, -6972, 10
8756, 11504, 7760, 4
-328, 14808, -7060, 10
-14048, 4760, -6912, 11
740, -432, 16628, 1
668, -424, 16580, 1
720, -432, 16660, 1
-160, 356, -16832, 12
13892, 4260, -7912, 9
-8764, -11684, -7808, 7
14388, -5120, 6808, 3
-52, 456, -16768, 12
14308, -5120, 6836, 3
-8208, 11700, 7536, 5
13884, 4340, -7868, 9
8544, -11800, -8160, 8
-8256, 11768, 7620, 5
-176, 316, -16780, 12
-548, 14752, -6968, 10
13940, 4328, -7904, 9
8748, 11464, 7816, 4
-13924, -5008, 6972, 6
14296, -5072, 6744, 3
768, -528, 16588, 1
140, -15200, 6776, 2
132, -15136, 6784, 2
-8232, 11708, 7624, 5
-8212, 11712, 7708, 5
760, -456, 16672, 1
-8724, -11808, -7848, 7
-8276, 11760, 7712, 5
-8748, -11704, -7800, 7
796, -420, 16556, 1
-8692, -11728, -7888, 7
-8240, 11736, 7552, 5
-13892, -4996, 7024, 6
-8672, -11724, -7900, 7
14332, -5112, 6800, 3
8748, 11560, 7696, 4
764, -392, 16636, 1
13908, 4372, -7948, 9
14296, -5160, 6868, 3
744, -356, 16632, 1
-132, 304, -16764, 12
704, -384, 16572, 1
8548, -11768, -8160, 8
60, -15152, 6908, 2
-8668, -11780, -7788, 7
-8708, -11744, -7836, 7
-136, 384, -16816, 12
8568, -11792, -8144, 8
8608, -11796, -8196, 8
720, -396, 16640, 1
-8724, -11756, -7880, 7
700, -384, 16700, 1
13936, 4248, -7912, 9
8512, -11688, -8224, 8
13940, 4328, -7928, 9
-14100, 4852, -6940, 11
-8700, -11744, -7780, 7
8568, -11764, -8072, 8
8544, -11772, -8152, 8
-8260, 11712, 7580, 5
676, -380, 16648, 1
13956, 4288, -7888, 9
-184, 392, -16828, 12
14340, -5172, 6740, 3
-440, 14788, -7000, 10
-14056, 4820, -7068, 11
-8772, -11796, -7828, 7
-14076, 4776, -6860, 11
13964, 4224, -8020, 9
-14128, 4840, -6900, 11
13904, 4236, -7980, 9
176, -15100, 6792, 2
724, -440, 16632, 1
728, -412, 16632, 1
13896, 4368, -8048, 9
8548, -11740, -8176, 8
764, -396, 16628, 1
-8140, 11724, 7652, 5
-108, 400, -16856, 12
8748, 11480, 7740, 4
784, -440, 16624, 1
-8228, 11700, 7636, 5
-8664, -11756, -7852, 7
-404, 14800, -6980, 10
92, -15144, 6864, 2
-8264, 11696, 7548, 5
8764, 11532, 7828, 4
8732, 11608, 7684, 4
-392, 14752, -7048, 10
8732, 11576, 7780, 4
-14064, 4860, -6920, 11
13932, 4308, -7936, 9
14296, -5184, 6820, 3
-96, 384, -16772, 12
-13936, -4800, 7072, 6
120, -15108, 6816, 2
696, -364, 16664, 1
740, -460, 16668, 1
-352, 14828, -7060, 10
13876, 4312, -7896, 9
56, -15092, 6860, 2
104, -15100, 6776, 2
8668, 11540, 7808, 4
8732, 11556, 7724, 4
14324, -5184, 6740, 3
-14100, 4824, -7024, 11
-14148, 4864, -6956, 11
636, -432, 16640, 1
8608, -11780, -8184, 8
-8700, -11776, -7880, 7
-364, 14772, -7048, 10
14264, -4980, 6792, 3
744, -404, 16572, 1
692, -388, 16588, 1
816, -348, 16584, 1
660, -388, 16660, 1
-8316, 11728, 7540, 5
696, -400, 16616, 1
740, -432, 16628, 1
-13880, -5000, 7016, 6
-8328, 11780, 7600, 5
-376, 14812, -7068, 10
140, -15128, 6832, 2
8516, -11784, -8248, 8
14272, -5172, 6736, 3
13904, 4328, -7944, 9
14228, -5184, 6740, 3
-72, 392, -16768, 12
13856, 4384, -7940, 9
736, -436, 16668, 1
676, -392, 16656, 1
96, -15112, 6888, 2
688, -372, 16620, 1
14836, -5520, 6964, 3
-14052, 4844, -6912, 11
32, -15100, 6812, 2
14272, -5128, 6920, 3
13864, 4336, -8060, 9
8676, 11540, 7832, 4
708, -360, 16688, 1
-176, 412, -16792, 12
-136, 408, -16920, 12
8568, -11748, -8264, 8
8492, -11816, -8192, 8
-412, 14828, -7012, 10
-8272, 11692, 7672, 5
700, -392, 16680, 1
-408, 14816, -7060, 10
-420, 14828, -7032, 10
-13924, -4984, 7060, 6
112, -15120, 6916, 2
124, -15132, 6924, 2
108, -15104, 6860, 2
13844, 4352, -7844, 9
716, -416, 16604, 1
-14080, 4860, -7000, 11
13900, 4268, -7920, 9
8576, -11748, -8224, 8
116, -15172, 6828, 2
14316, -5152, 6900, 3
13932, 4296, -7960, 9
-13908, -4936, 7004, 6
-384, 14844, -7032, 10
-8752, -11796, -7872, 7
8508, -11832, -8140, 8
708, -352, 16628, 1
-8240, 11732, 7632, 5
8760, 11408, 7860, 4
80, -15168, 6856, 2
-14116, 4784, -6976, 11
700, -384, 16700, 1
124, -15128, 6852, 2
13648, 4076, -7648, 9
-8688, -11756, -7788, 7
736, -416, 16712, 1
-14088, 4856, -6952, 11
-156, 356, -16884, 12
-8236, 11760, 7608, 5
14396, -5268, 6764, 3
8576, -11744, -8180, 8
708, -360, 16688, 1
8584, -11800, -8124, 8
-14116, 4888, -7008, 11
-14096, 4916, -7012, 11
14248, -5164, 6764, 3
656, -364, 16608, 1
-14364, 4976, -6964, 11
16, -14988, 6864, 2
-184, 400, -16748, 12
-8304, 11728, 7640, 5
14028, 4136, -8180, 9
-396, 14880, -7068, 10
108, -15096, 6792, 2
684, -444, 16668, 1
-8228, 11792, 7608, 5
-108, 344, -16812, 12
14300, -5140, 6800, 3
8636, -11800, -8200, 8
-396, 14880, -7068, 10
-8252, 11764, 7668, 5
-8748, -11816, -7908, 7
-13944, -4908, 7072, 6
8740, 11564, 7768, 4
14188, -5248, 6812, 3
732, -360, 16620, 1
-8192, 11772, 7656, 5
-352, 14828, -7060, 10
13928, 4332, -7904, 9
8788, 11528, 7740, 4
13820, 4332, -7844, 9
8488, -11792, -8132, 8
728, -360, 16636, 1
13944, 4328, -7840, 9
-8392, 11576, 7520, 5
-380, 14900, -7076, 10
-14084, 4828, -6956, 11
-13916, -5060, 6848, 6
8564, -11764, -8204, 8
-360, 14848, -7124, 10
-8272, 11728, 7640, 5
-8192, 11696, 7624, 5
-13932, -4992, 7020, 6
100, -15152, 6804, 2
-8724, -11796, -7824, 7
14256, -5120, 6808, 3
-14052, 4920, -6984, 11
-356, 14788, -7108, 10
-13912, -4952, 7116, 6
-13896, -4960, 6968, 6
-13928, -4920, 6980, 6
728, -372, 16552, 1
8492, -11736, -8124, 8
-8360, 11720, 7524, 5
716, -376, 16660, 1
13856, 4284, -7900, 9
8584, -11780, -8204, 8
14332, -5148, 6792, 3
-8768, -11828, -7852, 7
-13820, -4972, 7084, 6
14020, 4352, -7896, 9
8548, -11744, -8220, 8
8728, 11492, 7760, 4
14248, -5152, 6784, 3
-8748, -11672, -7816, 7
716, -376, 16660, 1
-14132, 4860, -6964, 11
644, -336, 16652, 1
652, -452, 16616, 1
-8784, -11856, -7856, 7
728, -448, 16548, 1
-8224, 11764, 7656, 5
13912, 4236, -7920, 9
-220, 320, -16700, 12
8560, -11772, -8212, 8
-14056, 4832, -6964, 11
756, -380, 16588, 1
8756, 11560, 7648, 4
756, -384, 16596, 1
-14100, 4888, -6916, 11
8772, 11548, 7712, 4
13920, 4380, -7964, 9
-8260, 11708, 7584, 5
-404, 14788, -6996, 10
680, -380, 16644, 1
104, -15024, 6728, 2
768, -360, 16692, 1
8512, -11696, -8256, 8
-8204, 11660, 7624, 5
696, -448, 16708, 1
696, -448, 16708, 1
-13944, -5004, 6992, 6
-13836, -4908, 7024, 6
13956, 4364, -7892, 9
8532, -11740, -8092, 8
724, -428, 16584, 1
8632, -11736, -8228, 8
8544, -11748, -8224, 8
-13980, -4868, 6952, 6
-180, 360, -16868, 12
-8316, 11780, 7600, 5
13980, 4260, -7920, 9
160, -15144, 6792, 2
-14128, 4880, -6992, 11
-200, 368, -16772, 12
-8196, 11740, 7576, 5
14312, -5208, 6852, 3
13876, 4328, -7960, 9
14328, -5048, 6724, 3
200, -15068, 6792, 2
784, -368, 16488, 1
14276, -5152, 6808, 3
8536, -11740, -8172, 8
13896, 4252, -7916, 9
-13900, -4924, 6972, 6
-8776, -11724, -7796, 7
-14120, 4892, -7076, 11
8736, 11488, 7700, 4
-384, 14784, -7096, 10
-14068, -4940, 6940, 6
692, -436, 16656, 1
-13824, -4932, 7084, 6
136, -15092, 6772, 2
13928, 4296, -8004, 9
-8692, -11808, -7836, 7
-8216, 11704, 7596, 5
-416, 14812, -7044, 10
156, -15204, 6868, 2
8732, 11592, 7824, 4
8588, -11780, -8260, 8
-8756, -11724, -7860, 7
168, -15224, 6724, 2
-13964, -5048, 7028, 6
8516, -11796, -8188, 8
-13948, -4972, 7080, 6
-13872, -4956, 6852, 6
-120, 412, -16956, 12
-13940, -4940, 7124, 6
14292, -5068, 6816, 3
-356, 14828, -6996, 10
-152, 408, -16784, 12
-8672, -11780, -7836, 7
-8188, 11740, 7636, 5
-8216, 11768, 7580, 5
164, -15128, 6892, 2
13936, 4304, -7936, 9
-8272, 11700, 7688, 5
14340, -5096, 6868, 3
13896, 4324, -8000, 9
-13900, -4924, 7120, 6
-13852, -4928, 7048, 6
-364, 14736, -7184, 10
-376, 14816, -7028, 10
-14092, 4772, -6920, 11
656, -368, 16692, 1
-8736, -11728, -7864, 7
728, -428, 16652, 1
14256, -5120, 6900, 3
676, -392, 16656, 1
-14124, 4828, -7004, 11
14340, -5136, 6876, 3
-404, 14800, -7024, 10
8716, 11548, 7760, 4
-8252, 11712, 7616, 5
-112, 308, -16748, 12
664, -388, 16560, 1
8560, -11764, -8188, 8
-376, 14828, -7156, 10
